album_id,album_name,genre,release_date,person_count,person_details
17195,Blood & Heather,Celtic Folk,1982,3,17189:Ewan MacCrae (LyricistOf); 17190:Astrid Nørgaard (ComposerOf); 17191:Freya Lindholm (ComposerOf)
11072,Braided Bonds,Dream Pop,2024,3,4098:Guiying Liao (LyricistOf/PerformerOf); 10738:Jun Ding (PerformerOf/ProducerOf); 11073:Jing Yang (PerformerOf)
4749,Breathe Me In,Emo/Pop Punk,1997,3,3326:Laurie Campbell (PerformerOf); 4750:John Dean (PerformerOf/ProducerOf); 4751:Alejandra Gould (PerformerOf)
2628,Brick and Mortar Memories,Indie Pop,1991,3,2629:Megan Franklin (LyricistOf); 2630:Felicia Gilbert (PerformerOf/ProducerOf); 2631:Erik Sharp (ComposerOf)
12788,Bright Awakening,Dream Pop,2020,3,12789:Terry Baker (ComposerOf); 12790:Jamie Roberts (PerformerOf/ProducerOf); 12791:Madeline Gentry (PerformerOf)
13468,Broken Blueprints,Doom Metal,2000,3,11215:Tadeusz Langern (LyricistOf); 11216:Imelda Staude-Trupp (ComposerOf/PerformerOf); 13469:Helene van der Dussen (PerformerOf)
6912,Broken Record Heart,Dream Pop,2020,3,1851:Gang Pan (PerformerOf); 6913:Qiang Bai (PerformerOf); 6914:Xia Ren (PerformerOf)
17113,Burn After Listening,Post-Apocalyptic Folk,2035,3,17406:Ivy Steele (LyricistOf); 17407:Nate Wild (LyricistOf); 17408:Scarlett Moon (ComposerOf)
8103,Burning Strangers,Doom Metal,2024,3,8104:Hunter Green (ProducerOf); 8105:Nicolas Rodriguez (PerformerOf); 8106:Hailey Andrews (ComposerOf)
10133,Candles and Memories,Dream Pop,2010,3,222:Jakub Dziuda (ComposerOf); 223:Borys Kościk (PerformerOf/ProducerOf); 10134:Kamila Bobko (LyricistOf)
10791,Carolina Calling My Name,Speed Metal,2024,3,6494:Seth Payne (PerformerOf/ProducerOf); 6495:Emily Bush (ComposerOf); 10792:Richard Vazquez (LyricistOf)
6427,Celebration's Spark,Synthwave,2021,3,4689:William Coleman (PerformerOf); 4691:Kelli Williamson (PerformerOf/ProducerOf); 5129:Nicholas Davis (PerformerOf)
7947,Celestial Tapestry,Indie Folk,2013,3,305:Bekir Bruder (ComposerOf); 1639:Walfried Ernst (LyricistOf); 7948:Paola Täsche (PerformerOf)
8680,Celestial Tribunal,Lo-Fi Electronica,2017,3,878:Jing Kang (PerformerOf); 1858:Li Lu (LyricistOf); 4007:John Ramirez (PerformerOf)
2683,Celestial Whispers,Indie Rock,2023,3,2361:Xiulan Shi (ProducerOf); 2362:Kristi Crane (PerformerOf); 2363:Daniël Reijers (ComposerOf)
14461,Clouds Beneath My Skin,Indie Folk,2023,3,870:Janine Berger (LyricistOf); 14462:Harriet Wilms-Segebahn (PerformerOf); 14463:Eugenie Scheel (PerformerOf)
12242,Coastal Cantata,Indie Pop,2000,3,8661:Eric Wright (LyricistOf); 12243:Beverly Powell (PerformerOf/ProducerOf); 12244:James Mcmahon (ComposerOf)
11893,Concrete Wanderers,Indie Rock,2023,3,10430:Jörg Niemeier (PerformerOf/ProducerOf); 11894:Chao Jin (LyricistOf); 11895:John Buchanan (ComposerOf)
12218,Crimean Horizon,Synthwave,2028,3,6138:Jeffrey Phillips (PerformerOf); 7864:Pénélope du Cohen (PerformerOf); 12219:Matthew Phillips (ComposerOf/PerformerOf)
16543,Crimson Crossover,Dream Pop,1995,3,16544:Henri Da Costa (LyricistOf/PerformerOf); 16545:Chantal-Geneviève Fournier (PerformerOf); 16546:Capucine Martin (PerformerOf/ProducerOf)
9871,Crossroads of Silence,Dream Pop,2012,3,2659:Matthew Hancock (ComposerOf/PerformerOf); 6659:Helen Simon (ProducerOf); 9872:Jordan Collins (LyricistOf)
3508,Dancing in the Streets of Seville,Synthwave,1994,3,3509:Michael Warner (PerformerOf/ProducerOf); 3510:Robert Long (PerformerOf); 3511:David Miles (PerformerOf)
14547,Dark Clock's Silence,Synthwave,2026,3,14548:Wei Zhu (PerformerOf); 14549:Juan Hao (LyricistOf/PerformerOf); 14550:Na Huang (PerformerOf/ProducerOf)
15745,Defeat's Refrain,Southern Gothic Rock,2018,3,15259:Jacqueline Monroe (LyricistOf); 15746:Natasha Mcdaniel (PerformerOf); 15747:Henry Scott (ComposerOf/PerformerOf)
12099,Destiny's Tender Embrace,Lo-Fi Electronica,2022,3,2538:Angelika Osojca (PerformerOf); 2668:Ping Tian (LyricistOf/PerformerOf); 4259:Jie Tao (ComposerOf)
3663,Dimmsdale Dreams,Americana,2000,3,3664:Daniel Nelson (PerformerOf); 3665:Diana Taylor (PerformerOf/ProducerOf); 3666:Kayla Gomez (PerformerOf)
2615,Distant Echoes,Southern Gothic Rock,1984,3,250:Mareen Schacht (PerformerOf); 1102:Sylvie Scholz (LyricistOf/PerformerOf); 1103:Ekkehard Förster (ComposerOf)
16349,Draught Horse Lament,Jazz Surf Rock,2027,3,1302:Ming Xue (ComposerOf); 16350:Jun Shen (PerformerOf); 16351:Xiuying Zhu (LyricistOf/PerformerOf)
13150,Echoes from a Dutch Horizon,Space Rock,2027,3,13151:Ping Fang (PerformerOf/ProducerOf); 13152:Qiang Lu (PerformerOf); 13153:Min Qin (LyricistOf)
16183,Echoes from a Fallen Fortress,Americana,2024,3,15671:Xiulan Liang (PerformerOf); 15672:Deanna Hines (PerformerOf); 16184:Xia Tao (ComposerOf/PerformerOf)
10088,Echoes from the Nave,Dream Pop,2007,3,4702:Nehmat Kanda (PerformerOf); 4703:Inaaya Bhatia (PerformerOf); 10089:Kimaya Jaggi (LyricistOf)
10045,Echoes of a Hallowed Namesake,Alternative Rock,2018,3,633:Guiying Shi (PerformerOf); 634:Jie Hu (ComposerOf/PerformerOf); 6779:Chao Zhong (LyricistOf)
10488,Echoes of a Lost Campaign,Blues Rock,1994,3,10489:Rick Franklin (LyricistOf/PerformerOf); 10490:Meredith Hamilton (ProducerOf); 10491:Mitchell Mcpherson (ComposerOf)
17278,Echoes of the Deep,Oceanus Folk,2040,3,17255:Sailor Shift (LyricistOf/PerformerOf); 17310:Marin Thorne (ComposerOf); 17311:Jonah Calloway (LyricistOf)
17193,Echoes of the Old Way,Celtic Folk,1980,3,17189:Ewan MacCrae (LyricistOf); 17190:Astrid Nørgaard (ComposerOf); 17191:Freya Lindholm (ComposerOf)
2467,Embers of a Forgotten Child,Lo-Fi Electronica,1997,3,115:Ping Meng (ProducerOf); 1792:Danielle Walsh (LyricistOf/PerformerOf); 2468:Ming Kang (ComposerOf)
510,Endless Rhythm Ride,Alternative Rock,2028,3,511:Mateusz Mikoda (PerformerOf/ProducerOf); 512:Aniela Wszoła (PerformerOf); 513:Tobiasz Haponiuk (PerformerOf)
1608,Espresso of Existence,Indie Folk,1999,3,627:Liwia Olbrych (LyricistOf); 1609:Igor Rychcik (ComposerOf/PerformerOf); 1610:Marianna Stefanik (PerformerOf)
9770,Ethereal Beacon,Doom Metal,2013,3,1474:Tonya Brown (PerformerOf); 5539:Sean Rodgers (ComposerOf/PerformerOf); 9771:Kristen Parks (ProducerOf)
17101,Everything Feels Like Yesterday,Emo/Pop Punk,2033,3,17097:Cole Pierce (LyricistOf); 17098:Holden Rhys (ComposerOf); 17099:Max Everhart (ComposerOf)
8394,Fabricated Truth,Southern Gothic Rock,2012,3,3125:Jana Lindner (PerformerOf); 3126:Maik Mude (ComposerOf); 8395:Olga Labudda (PerformerOf)
6680,Famn av nåd (Embrace of Grace),Symphonic Metal,2020,3,6681:Mariola Häring (PerformerOf/ProducerOf); 6682:Vicki Morgan (PerformerOf); 6683:Deborah White (LyricistOf)
6693,Fireside Whispers,Dream Pop,2029,3,6694:Phillip Hampton (ComposerOf); 6695:Donald Davis (PerformerOf); 6696:Emily Brooks (LyricistOf)
3224,Flames of Zagreb,Synthwave,2013,3,3225:Emma Ruiz (ComposerOf); 3226:Jie Ding (LyricistOf); 3227:Ming Dai (PerformerOf/ProducerOf)
15612,Folding Under Silence,Desert Rock,2025,3,15613:Gang Cao (ComposerOf); 15614:Tao Mo (LyricistOf); 15615:Xiulan Ma (PerformerOf/ProducerOf)
3335,Fragments of Your Falling,Dream Pop,2009,3,2281:Michelotto Comisso (PerformerOf); 2282:Angelina Dallapé-Brunelleschi (PerformerOf); 3336:Lucrezia Zamengo (ProducerOf)
14944,Fragments of a Forgotten Dream,Lo-Fi Electronica,2006,3,967:Chao Yao (PerformerOf); 968:Ping Bai (ComposerOf/PerformerOf); 12374:Li Long (PerformerOf)
13196,Frostbound Choreography,Southern Gothic Rock,2024,3,2538:Angelika Osojca (ProducerOf); 2668:Ping Tian (LyricistOf/PerformerOf); 9809:Guiying Kang (PerformerOf)
11125,Glacial Heartlines,Dream Pop,1997,3,1839:Miguel Johnston (ComposerOf/PerformerOf); 2659:Matthew Hancock (LyricistOf); 11126:Zaina Zacharia (PerformerOf)
16998,Glitches in the Rain,Americana,2035,3,16993:Olivia Carter (ComposerOf); 16994:Lucas Bennett (ComposerOf); 16995:Maya Torres (ComposerOf)
9817,Gudomlig Vandring (Divine Journey),Southern Gothic Rock,1992,3,334:Christopher Lee (PerformerOf/ProducerOf); 2151:Vito Stroh (PerformerOf); 5995:Francesca Krebs (PerformerOf)
2197,Hallowed Transaction,Doom Metal,2017,3,2198:Yoko Hashimoto (ProducerOf); 2199:Kaori Ito (ComposerOf); 2200:Naoko Sato (LyricistOf/PerformerOf)
3633,Hands Off My Privacy,Doom Metal,2012,3,2213:Maria Tyler (ComposerOf/PerformerOf); 2214:Vincent Morrison (PerformerOf); 2651:Renee Williams (PerformerOf)
9100,Handshake Heartbeat,Indie Folk,1981,3,9101:Jun Han (PerformerOf/ProducerOf); 9102:Gang Yin (LyricistOf); 9103:Chao Zhao (ComposerOf)
17244,Harbor Lights,Oceanus Folk,2028,3,17240:Leo Hamilton (ComposerOf); 17241:Noah Bennett (ComposerOf); 17242:Ella Parker (LyricistOf)
14522,Harmonic Inception,Indie Folk,2023,3,7616:Wieslaw Wulf (PerformerOf); 7617:Paula Bonbach (PerformerOf); 14523:Pia Schleich (PerformerOf)
8900,Harvest's Tender Embrace,Synthwave,2013,3,8901:Aaron Livingston (ProducerOf); 8902:Miss Stephanie Middleton (ComposerOf/PerformerOf); 8903:Nidia Menéndez Mateo (PerformerOf)
14814,Hay Whispers,Synthwave,2025,3,2650:Lisa Castillo (PerformerOf); 2651:Renee Williams (LyricistOf/PerformerOf); 14815:Thomas Boyle (PerformerOf)
4489,Heartbeat of a Ghost,Indie Folk,2017,3,3158:Jing Wang (ComposerOf); 4490:Kathryn Mcknight (PerformerOf); 4491:Ping Song (PerformerOf/ProducerOf)
17252,Hidden Depths,Oceanus Folk,2031,3,17248:Mia Waters (LyricistOf); 17249:Lila Rivers (ComposerOf); 17255:Sailor Shift (LyricistOf)
13922,Hooves and Hopes,Lo-Fi Electronica,2022,3,2538:Angelika Osojca (LyricistOf/PerformerOf); 2668:Ping Tian (PerformerOf); 2850:Min Fu (PerformerOf)
17033,Horizon Line Blur,Indie Pop,2031,3,17030:Eliza Brooks (LyricistOf); 17031:Jasper Reed (ComposerOf); 17405:Isa Carmichael (LyricistOf)
17139,Hymns for the Fallen,Symphonic Metal,2033,3,17135:Benjamin Clark (LyricistOf); 17136:Sophia Brooks (ComposerOf); 17137:Maximus Grey (ComposerOf)
16205,Incomplete Puzzle,Darkwave,2025,3,16206:Pedro Mitschke (PerformerOf/ProducerOf); 16207:Natalija Täsche (ComposerOf); 16208:Marcella Dobes (LyricistOf)
5616,Invisible Strings,Space Rock,2018,3,5617:Kimberly Walker (LyricistOf/PerformerOf); 5618:Heidi Dudley (ComposerOf); 5619:Wei Han (ProducerOf)
1096,Kan ve Toprak Arasında (Between Blood and Land),Emo/Pop Punk,2019,3,1097:Corey Ramirez (ProducerOf); 1098:Guiying Bai (ComposerOf); 1099:Wei Ding (LyricistOf/PerformerOf)
7012,Keyboard's Ethereal Dance,Southern Gothic Rock,2016,3,1854:Mary Rodriguez (ProducerOf); 1855:Marie James (LyricistOf/PerformerOf); 7013:Kari Barnes (PerformerOf)
5131,Landfill Lament,Doom Metal,2010,3,545:Herr Heinz-Walter Scheuermann (PerformerOf); 546:Emmy Bonbach (LyricistOf/PerformerOf); 5132:Ottilie Fiebig (ProducerOf)
6725,Laughter in the Marketplace,Indie Rock,2020,3,6726:Nicholas Chen (PerformerOf); 6727:Nichole Moore (LyricistOf); 6728:Alexander Rivera (PerformerOf)
12498,Launch Protocol,Southern Gothic Rock,2004,3,10239:Kimberly Nelson (LyricistOf); 12499:Steven Schultz (PerformerOf/ProducerOf); 12500:Steven Smith (PerformerOf)
16445,Lazy Pavement,Dream Pop,2014,3,16446:Gang Bai (LyricistOf/PerformerOf); 16447:Xiulan Zhu (ProducerOf); 16448:Qiang Ren (ComposerOf)
9662,Lessons from Her Hands,Synthwave,2028,3,9663:Sara Roman (PerformerOf); 9664:Zachary Rojas (LyricistOf); 9665:Jeremy Martinez (ComposerOf/PerformerOf)
3683,Liminal Light,Dream Pop,2029,3,3684:Xiuying Yao (PerformerOf); 3685:Min Yu (PerformerOf); 3686:Xia Chen (PerformerOf)
12723,Liquid Gold Lament,Dream Pop,2020,3,12724:Gang Sun (PerformerOf); 12725:Chao Ren (PerformerOf); 12726:Xia Qiao (LyricistOf)
8832,Lunar Lunar Thirty,Indie Pop,1991,3,808:Pavlína Macháčková (LyricistOf/PerformerOf); 3126:Maik Mude (PerformerOf); 8833:Lori Lee (PerformerOf/ProducerOf)
14410,Manuscripts and Shadows,Doom Metal,2017,3,5465:Ippazio Barcella (PerformerOf); 5608:Bhamini Saini (PerformerOf); 12835:Lauretta Pasolini (ComposerOf/PerformerOf)
10740,Marching with Jubilant Hearts,Avant-Garde Folk,2022,3,2538:Angelika Osojca (PerformerOf/ProducerOf); 2668:Ping Tian (ComposerOf); 7055:Lei Duan (PerformerOf)
7153,Maritime Memories,Alternative Rock,2023,3,7154:Gregg Fuentes (PerformerOf); 7155:Jacqueline Fields (PerformerOf); 7156:Michaela Kelley (PerformerOf)
8335,Maternal Landscape,Americana,2016,3,8336:Donna Bennett (ComposerOf); 8337:Christine Jones (PerformerOf/ProducerOf); 8338:Matthew Crawford (PerformerOf)
14524,Melodic Exposition,Dream Pop,2027,3,2383:Xavier Leclerc (PerformerOf/ProducerOf); 14525:Rodney Hayes (PerformerOf); 14526:Janet Aguilar (PerformerOf)
11888,Mette's Promise,Psychedelic Rock,2025,3,6352:Wei Wei (ComposerOf); 6355:Ping Tao (PerformerOf/ProducerOf); 9994:Juan Song (PerformerOf)
1804,Midsummer Memories,Indie Folk,2013,3,1535:Chad Hampton (ProducerOf); 1805:Vedika Dar (LyricistOf/PerformerOf); 1806:Ahana Babu (ComposerOf)
10990,"Milagros, My Distant Heart",Dream Pop,2029,3,10991:Michael Aguilar (PerformerOf/ProducerOf); 10992:Travis Schmitt (ComposerOf/PerformerOf); 10993:Tammy Crane (PerformerOf)
13923,Mint Julep Memories,Doom Metal,2017,3,4888:Melissa Miller (PerformerOf/ProducerOf); 13924:Ryohei Ito (LyricistOf); 13925:Maaya Hayashi (ComposerOf)
2143,Momentum Amplified,Indie Folk,2029,3,2144:Yong Yi (PerformerOf); 2145:Trevor Gonzales (ComposerOf); 2146:Li Liu (PerformerOf/ProducerOf)
12961,Monologue in Minor,Dream Pop,1994,3,6652:Min Su (PerformerOf/ProducerOf); 6653:Na Dong (PerformerOf); 12962:Chao Xiang (PerformerOf)
4602,Moonlit Surrender,Alternative Rock,2010,3,1839:Miguel Johnston (PerformerOf); 2659:Matthew Hancock (ComposerOf); 4603:Tammy Fields (PerformerOf/ProducerOf)
8938,Naked Workplace Manifesto,Indie Folk,2030,3,8939:Guiying Han (PerformerOf); 8940:Li Shao (ComposerOf); 8941:Samuel Lewis (LyricistOf/PerformerOf)
13903,Nasal Meatball Misadventures,Alternative Rock,2012,3,9286:Amber Watson (PerformerOf); 9287:Alex Thomas (PerformerOf/ProducerOf); 9288:Anthony Ortega (LyricistOf)
1307,Neighborhood Legends,Psychedelic Rock,2020,3,946:Eva-Marie Seidel-Otto (ProducerOf); 1308:Loretta Börner (PerformerOf); 1309:Evi Dietz (LyricistOf)
16961,Neon Heartbeat,Synthwave,2031,3,16958:Zane Cruz (LyricistOf); 16959:Iris Moon (ComposerOf); 17255:Sailor Shift (LyricistOf)
7723,"Neon Nights, Lonely Fights",Southern Gothic Rock,1997,3,7421:Timothy Lewis (PerformerOf/ProducerOf); 7724:Craig Aguilar (LyricistOf); 7725:Jon Peters (PerformerOf)
16945,Neon Wasteland,Dream Pop,2033,3,16940:Luna Skye (LyricistOf); 16941:Max Wilder (LyricistOf); 16942:Nova Blaze (ComposerOf)
1813,"No Doubt, No Filter",Indie Rock,2023,3,300:Klaus-Günter Kensy (PerformerOf); 302:Cindy Lübs (PerformerOf); 304:Belinda Knappe (ComposerOf)
17035,Nocturnal Alibi,Indie Pop,2035,3,17030:Eliza Brooks (LyricistOf); 17031:Jasper Reed (ComposerOf); 17403:Omnira (ComposerOf)
5699,Nomad's Embrace,Indie Rock,2026,3,5700:Ping Shen (ComposerOf/PerformerOf); 5701:Xiuying Ren (LyricistOf); 5702:Qiang Zhong (ProducerOf)
1884,Nowhere's Child,Doom Metal,2010,3,1885:Hridaan Chacko (ComposerOf); 1886:Adah Barad (PerformerOf/ProducerOf); 1887:Rania Bahri (LyricistOf)
17277,Oceanbound,Oceanus Folk,2038,3,17189:Ewan MacCrae (LyricistOf); 17191:Freya Lindholm (ComposerOf); 17255:Sailor Shift (LyricistOf/PerformerOf)
636,"Oh, Steven",Synthwave,1999,3,637:Ping Zhang (LyricistOf); 638:Guiying Gu (ProducerOf); 639:Ming Yan (ComposerOf/PerformerOf)
1265,Opinions May Vary,Lo-Fi Electronica,2001,3,927:Na Wu (ProducerOf); 1266:Xia Zeng (PerformerOf); 1267:Wei Cao (ComposerOf/PerformerOf)
3163,Parallel Descent,Speed Metal,2001,3,3164:Jeremy Li (PerformerOf/ProducerOf); 3165:Jamie Ramos (ComposerOf/PerformerOf); 3166:Ricky Silva (PerformerOf)
13246,Petals Under My Heel,Space Rock,2022,3,2218:Jing Chang (LyricistOf); 13247:Jie Duan (ComposerOf/PerformerOf); 13248:Ping Shi (ProducerOf)
6773,Petals and Promises,Indie Pop,2010,3,6774:Sara Jover Iglesias (LyricistOf); 6775:Leocadia Falcón Diez (ProducerOf); 6776:Carlito Martí Jaume (ComposerOf/PerformerOf)
15703,Phantom Reflections,Indie Folk,2010,3,627:Liwia Olbrych (ComposerOf/PerformerOf); 628:Nicole Sudak (LyricistOf/PerformerOf); 15704:Olga Kalinka (PerformerOf)
7987,Pinup Pages,Southern Gothic Rock,2009,3,5008:Fang Kong (ProducerOf); 7988:Noah Shaw (LyricistOf/PerformerOf); 7989:Fabian Dłubak (ComposerOf)
14661,Poison in My Veins,Emo/Pop Punk,2010,3,3409:Janice Lamb (ProducerOf); 5112:Lei Wang (LyricistOf/PerformerOf); 8210:Léon Pasquier (PerformerOf)
9441,Precision in Minor,Indie Rock,2030,3,9442:Michel Fournier-Robert (PerformerOf); 9443:Anne Lefebvre (PerformerOf/ProducerOf); 9444:Adrien Gérard (ComposerOf)
4361,Presente Imperfetto (Imperfect Present),Dream Pop,2013,3,2108:Ryan Doyle (LyricistOf); 2109:Marcia Davis (ComposerOf); 2110:Catherine Clay (PerformerOf/ProducerOf)
12234,Pushing Back,Indie Rock,2004,3,9727:Lei Long (PerformerOf); 12235:Guiying Yin (ComposerOf); 12236:Qiang Gao (PerformerOf/ProducerOf)
16440,Quiet Crosswalk,Blues Rock,1992,3,1914:Ewelina Jeszke (ComposerOf); 5803:Kathleen Cunningham (PerformerOf); 8395:Olga Labudda (LyricistOf)
13720,Raindrops and Rhythms,Lo-Fi Electronica,2023,3,171:Chao Qiao (ComposerOf); 172:Lei Liao (PerformerOf); 5481:Min Zhao (PerformerOf)
15989,Reps and Rhythm,Symphonic Metal,2028,3,13090:Fang Wu (PerformerOf); 13091:Sherry Powell (LyricistOf/PerformerOf); 15990:Debra Wolfe (PerformerOf)
5628,Rescue Mission Underway,Indie Rock,2027,3,5629:Monika Leonowicz (ComposerOf); 5630:Adrianna Panasiewicz (LyricistOf/PerformerOf); 5631:Wojciech Ratka (PerformerOf)
10183,Rewind and Replay,Indie Folk,2020,3,190:Peter Haering (PerformerOf); 347:Frau Marianna Wernecke (PerformerOf); 10184:Curt Wieloch (LyricistOf/PerformerOf)
2738,Ride Along,Dream Pop,2023,3,2739:Abigail Scott (PerformerOf); 2740:Carolyn Salas (LyricistOf/PerformerOf); 2741:Bhamini Luthra (PerformerOf/ProducerOf)
16491,Rivers and Memories of Levanger,Indie Folk,2010,3,13759:Shelby Fletcher (LyricistOf/PerformerOf); 16492:Laura Hernandez (ProducerOf); 16493:Zachary Stanley (ComposerOf)
11298,Rodeo Retrograde,Indie Pop,2009,3,1294:Urszula Stochmal (PerformerOf/ProducerOf); 1815:Konrad Goss (PerformerOf); 1816:Kornel Preś (ComposerOf/PerformerOf)
2148,Rolling Out,Southern Gothic Rock,2019,3,2149:Rudolf Malý (LyricistOf); 2150:Marlene Rose (ComposerOf); 2151:Vito Stroh (PerformerOf/ProducerOf)
17169,Rum & Reckoning,Sea Shanties,1977,3,17164:Rusty Riggins (LyricistOf); 17165:Finn McGraw (ComposerOf); 17166:William Tidewell (ComposerOf)
17194,Runes & Reverie,Celtic Folk,1981,3,17189:Ewan MacCrae (LyricistOf); 17190:Astrid Nørgaard (ComposerOf); 17191:Freya Lindholm (ComposerOf)
16997,Rust & Ruin,Americana,2030,3,16993:Olivia Carter (ComposerOf); 16994:Lucas Bennett (ComposerOf); 16995:Maya Torres (ComposerOf)
17170,Sailors & Ghosts,Sea Shanties,1979,3,17164:Rusty Riggins (LyricistOf); 17165:Finn McGraw (ComposerOf); 17166:William Tidewell (ComposerOf)
11947,Sakura Street Serenade,Americana,2026,3,6694:Phillip Hampton (PerformerOf/ProducerOf); 6695:Donald Davis (ComposerOf); 6696:Emily Brooks (PerformerOf)
16944,Salt,Dream Pop,2035,3,16940:Luna Skye (LyricistOf); 16941:Max Wilder (LyricistOf); 16942:Nova Blaze (ComposerOf)
9068,Sawtooth Serenade,Blues Rock,1998,3,2043:Herr Serge Tröst (PerformerOf); 2044:Silvia Sölzer-van der Dussen (PerformerOf); 2045:Lilo Cichorius (ComposerOf/PerformerOf)
13476,Scattered Pieces Mending,Doom Metal,2013,3,13477:Rebecca Austin (PerformerOf); 13478:Martin Frederick (PerformerOf/ProducerOf); 13479:Laura Clark (PerformerOf)
3323,Scholar's Rebellion,Doom Metal,2020,3,303:Corinna Gute (PerformerOf/ProducerOf); 304:Belinda Knappe (ComposerOf); 3324:Hans Georg Eigenwillig-Reising (LyricistOf)
15475,Secrets Between Us,Post-Apocalyptic Folk,2027,3,1233:Yang Yu (ComposerOf); 15476:Wei Xiao (ProducerOf); 15477:Ping Zeng (LyricistOf/PerformerOf)
9962,Seeds of the Future,Doom Metal,2010,3,9963:Alyssa Thompson (PerformerOf); 9964:Yong Su (ComposerOf); 9965:Juan Qiu (LyricistOf/PerformerOf)
16262,Seventh Wave of Freedom,Dream Pop,2004,3,2841:Sheryl Massey (LyricistOf/PerformerOf); 2842:Claire Garner (ProducerOf); 16263:Rhonda Knox (ComposerOf)
8815,Shadows in Minor,Dream Pop,1996,3,2511:Kavya Agrawal (PerformerOf/ProducerOf); 2512:Emir Yohannan (LyricistOf); 2659:Matthew Hancock (ComposerOf)
1859,Shadows of the Minor Scale,Oceanus Folk,2017,3,1860:Xia Yan (PerformerOf/ProducerOf); 1861:Xiulan Dong (ComposerOf); 1862:Na Zhong (LyricistOf)
5907,Shattered Illusions,Indie Folk,1997,3,5908:Georges Besnard (PerformerOf); 5909:Kaitlyn Warren (LyricistOf/PerformerOf); 5910:Jeanne Guillou (ProducerOf)
2889,Silent Secrets,Desert Rock,2029,3,2890:Yan Ma (LyricistOf); 2891:Qiang Duan (PerformerOf); 2892:Fang Kong (PerformerOf/ProducerOf)
5035,Skogens Fortelling (The Forest's Tale),Space Rock,2028,3,5036:Qiang Qian (LyricistOf); 5037:Xiuying Qian (ComposerOf); 5038:Min He (PerformerOf/ProducerOf)
5706,Sleigh Ride to Destiny,Americana,2004,3,5707:Anastasie Auger (PerformerOf); 5708:Georges-Grégoire Martin (PerformerOf); 5709:Adrien Gonzalez (LyricistOf)
16560,Slow Motion Weekend,Speed Metal,1999,3,16561:Christopher Humphrey (PerformerOf); 16562:Wesley Cain (ComposerOf); 16563:Kenneth Maldonado (PerformerOf)
15270,Soft Surrender,Alternative Rock,2017,3,4433:Dhanuk Hari (PerformerOf/ProducerOf); 4434:Hansh Sidhu (LyricistOf/PerformerOf); 7827:Ritvik Raman (ComposerOf)
833,Someday Never Comes,Indie Rock,2010,3,834:Jessica Bernard (PerformerOf); 835:Franck Prévost de la Bertrand (PerformerOf/ProducerOf); 836:Adrien Techer du Voisin (LyricistOf/PerformerOf)
11962,Springtime's Gentle Symphony,Indie Folk,2013,3,11963:Min Zhao (LyricistOf); 11964:Guiying Tang (ProducerOf); 11965:Jun Qin (ComposerOf/PerformerOf)
1293,Street Corner Hustle,Southern Gothic Rock,2009,3,1294:Urszula Stochmal (LyricistOf); 1295:Marek Oleksa (ComposerOf/PerformerOf); 1296:Arkadiusz Ciesielka (PerformerOf)
14112,Streetlights in Snow,Synthwave,2021,3,14113:Cheryl Delgado (PerformerOf); 14114:Vittoria Mazzanti (ComposerOf); 14115:Barbara Smith (PerformerOf)
1012,Sunset and Cigarettes,Synthpop,2016,3,1013:Lei Wei (ComposerOf/PerformerOf); 1014:Li Wan (LyricistOf); 1015:Xiuying Kang (ProducerOf)
10098,Symphonic Ecosystem,Darkwave,2029,3,10099:Catalina Borja Barbero (PerformerOf); 10100:Graciana Sacristán Saura (ComposerOf/PerformerOf); 10101:Rosenda Reyes Salazar (PerformerOf/ProducerOf)
17140,Symphony for the Lost,Symphonic Metal,2032,3,17135:Benjamin Clark (LyricistOf); 17136:Sophia Brooks (ComposerOf); 17137:Maximus Grey (ComposerOf)
17168,Tales from the Briny Deep,Sea Shanties,1975,3,17164:Rusty Riggins (LyricistOf); 17165:Finn McGraw (ComposerOf); 17166:William Tidewell (ComposerOf)
8930,Tears of Mortal Surrender,Emo/Pop Punk,2023,3,3409:Janice Lamb (LyricistOf); 5112:Lei Wang (PerformerOf); 8210:Léon Pasquier (PerformerOf)
14795,Tender Fragments and Musical Pauses,Psychedelic Rock,2026,3,2740:Carolyn Salas (PerformerOf/ProducerOf); 14796:Bobby Guzman (PerformerOf); 14797:Rachel Curry (ComposerOf)
15287,Terms of Alignment,Southern Gothic Rock,2015,3,13054:Karina Gunpf (PerformerOf); 15288:Travis Gonzales (ComposerOf/PerformerOf); 15289:Donald Cooper (ProducerOf)
17065,The Algorithm of Love,Jazz Surf Rock,2036,3,17061:Juno Ray (ComposerOf); 17062:Savannah Teal (LyricistOf); 17400:PRVISE (ComposerOf)
15847,The Art of Loneliness,Avant-Garde Folk,2010,3,250:Mareen Schacht (PerformerOf/ProducerOf); 1530:Deborah Lucas (ComposerOf/PerformerOf); 1531:Margarita Henschel (PerformerOf)
1817,The Ballad of Billy's Bravado,Indie Rock,1997,3,1818:Sarah James (PerformerOf); 1819:Michele Kim (PerformerOf/ProducerOf); 1820:Susan Mcclain (LyricistOf)
15408,The Bride's Spectral Serenade,Indie Pop,1997,3,2538:Angelika Osojca (ProducerOf); 2668:Ping Tian (LyricistOf/PerformerOf); 3389:Min Shen (PerformerOf)
10484,The Concession's Sting,Doom Metal,2013,3,10485:Chao Zhu (PerformerOf); 10486:Gang Lei (LyricistOf); 10487:Guiying Qiao (PerformerOf/ProducerOf)
